,LEASED,LEASED,READY,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,,,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,Excluded,LEASED,READY,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,Excluded,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,Excluded,Excluded,LEASED,LEASED,LEASED,,,
Aug 26,2200,"1,600",READY,2000,1600,READY,Awaiting payment,Awaiting payment,1800,"2,000",READY,Awaiting payment,2100,"1,500",Awaiting payment,"2,500",Awaiting payment,"1,550",1900,1600,2400,"2,000","2,200",2200,"1,700",Awaiting payment,"1,700",Awaiting payment,Awaiting payment,"1,400",0,1700,1700,2000,1700,1500,1700,1700,READY,1800,Awaiting payment,Awaiting payment,1650,2400,Awaiting payment,Awaiting payment,2000,Awaiting payment,1800,1700,1400,2400,2000,READY,Awaiting payment,1500,2200,2200,1700,2100,Awaiting payment,1300,1750,2000,2400,2000,Awaiting payment,Awaiting payment,2500,Awaiting payment,2200,1600,Awaiting payment,2300,2300,1800,Awaiting payment,READY,Awaiting payment,Awaiting payment,2000,2300,1600,2300,Awaiting payment,1700,READY,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,1900,2600,2000,1950,1800,1800,Awaiting payment,Awaiting payment,READY,1550,Awaiting payment,2000,1900,Awaiting payment,1900,READY,,,Awaiting payment,1750,Awaiting payment,2400,1800,1600,READY,2800,READY,Awaiting payment,Awaiting payment,READY,2100,Awaiting Payment,Awaiting Payment,1250,UnLeasable,Awaiting Payment,READY,Awaiting Payment,Awaiting Payment,Awaiting Payment,READY,1800,Awaiting Payment,2600,Awaiting Payment,1800,2300,1450,1500,2500,1900,READY,READY,READY,1400,Awaiting Payment,1800,1900,1700,READY,Awaiting Payment,UnLeasable,2100,2400,2000,2000,2200,READY,2400,2400,"2,300","1,400","1,400",Awaiting Payment,Awaiting Payment,"1,400","1,400",READY,2400,UnLeasable,UnLeasable,Awaiting Payment,1850,2400,"7,550","58,850","126,250"
Sep 26,2200,HK,READY,Awaiting payment,Awaiting payment,READY,Awaiting payment,Awaiting payment,Awaiting payment,READY,READY,Awaiting payment,2100,HK,Awaiting payment,"2,500",,Awaiting payment,1900,Awaiting payment,2400,2200,Awaiting payment,2200,HK,Awaiting payment,"1,700",Awaiting payment,Awaiting payment,"1,400",Awaiting payment,Awaiting payment,Awaiting payment,2000,HK,Awaiting payment,1700,HK,READY,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,1700,Awaiting payment,2400,2000,READY,Awaiting payment,1500,2200,HK,Awaiting payment,2100,Awaiting payment,HK,1750,2000,2400,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,2200,1600,Awaiting payment,2300,2300,HK,Awaiting payment,READY,Awaiting payment,Awaiting payment,HK,Awaiting payment,READY,READY,Awaiting payment,Awaiting payment,READY,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,HK,Awaiting payment,HK,Awaiting payment,1800,Awaiting payment,Awaiting payment,,READY,HK,Awaiting payment,HK,1900,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,2400,Tenant HK,HK,READY,2800,READY,Awaiting payment,Awaiting payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,,UnLeasable,,READY,Awaiting Payment,Awaiting Payment,Awaiting Payment,READY,Awaiting Payment,Awaiting Payment,2600,,HK,2300,,Awaiting Payment,Tenant HK,HK,READY,READY,READY,HK,Awaiting Payment,Tenant HK,HK,Awaiting Payment,1600,Awaiting Payment,UnLeasable,Awaiting Payment,READY,HK,Awaiting payment,2200,READY,2400,2400,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,2400,2400,UnLeasable,UnLeasable,Awaiting Payment,Awaiting Payment,2400,"2,400","23,500","52,450"
Oct 26,2200,HK,READY,Awaiting payment,Awaiting payment,READY,Awaiting payment,Awaiting payment,Awaiting payment,READY,READY,,2100,HK,,"2,500",,Awaiting payment,1900,Awaiting payment,2400,Awaiting payment,Awaiting payment,2200,HK,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,"1,400",Awaiting payment,1700,Awaiting payment,2000,HK,Awaiting payment,1700,HK,READY,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,,Awaiting payment,1700,Awaiting payment,2400,2000,,Awaiting payment,Awaiting payment,2200,HK,Awaiting payment,2100,Awaiting payment,HK,1750,Awaiting payment,2400,Awaiting payment,,Awaiting payment,,Awaiting payment,2200,1600,Awaiting payment,2300,2300,HK,Awaiting payment,READY,Awaiting payment,Awaiting payment,HK,Awaiting payment,READY,READY,Awaiting payment,Awaiting payment,READY,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,HK,Awaiting payment,HK,Awaiting payment,1800,Awaiting payment,Awaiting payment,,,HK,Awaiting payment,HK,1900,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,2400,Tenant HK,HK,,2800,,Awaiting payment,Awaiting payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,,UnLeasable,,READY,Awaiting Payment,Awaiting Payment,Awaiting Payment,READY,Awaiting Payment,Awaiting Payment,2600,,HK,2300,,Awaiting Payment,Tenant HK,HK,,READY,READY,HK,Awaiting Payment,,HK,Awaiting Payment,Awaiting Payment,Awaiting Payment,UnLeasable,Awaiting Payment,READY,HK,Awaiting payment,2200,READY,2400,2400,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,,2400,UnLeasable,UnLeasable,Awaiting Payment,Awaiting Payment,2400,"2,400","19,500","46,750"
Nov 26,2200,HK,READY,Awaiting payment,Awaiting payment,READY,Awaiting payment,Awaiting payment,Awaiting payment,,READY,,2100,HK,,"2,500",,Awaiting payment,1900,Awaiting payment,2400,Awaiting payment,Awaiting payment,2200,,Awaiting payment,,Awaiting payment,Awaiting payment,"1,400",,,,2000,HK,Awaiting payment,1700,HK,READY,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,,Awaiting payment,1700,,,2000,,Awaiting payment,Awaiting payment,2200,HK,Awaiting payment,2100,Awaiting payment,,1750,Awaiting payment,2400,Awaiting payment,,Awaiting payment,,Awaiting payment,2200,1600,,2300,2300,HK,Awaiting payment,READY,Awaiting payment,Awaiting payment,HK,Awaiting payment,,,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,HK,Awaiting payment,,Awaiting payment,1800,,,,,HK,Awaiting payment,,1900,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,2400,Tenant HK,HK,,,,Awaiting payment,Awaiting payment,Awaiting Payment,Awaiting Payment,,Awaiting Payment,,UnLeasable,,READY,Awaiting Payment,Awaiting Payment,Awaiting Payment,READY,Awaiting Payment,Awaiting Payment,2600,,HK,2300,,Awaiting Payment,Tenant HK,HK,,,,HK,Awaiting Payment,,HK,Awaiting Payment,Awaiting Payment,Awaiting Payment,UnLeasable,Awaiting Payment,READY,HK,Awaiting payment,2200,,2400,2400,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,,2400,UnLeasable,UnLeasable,Awaiting Payment,Awaiting Payment,2400,"2,400","16,700","42,650"
Dec 26,2200,HK,READY,Awaiting payment,Awaiting payment,READY,Awaiting payment,Awaiting payment,Awaiting payment,,READY,,2100,HK,,"2,500",,Awaiting payment,1900,Awaiting payment,2400,Awaiting payment,Awaiting payment,2200,,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,,,,2000,HK,,1700,HK,READY,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,,Awaiting payment,1700,,,2000,,Awaiting payment,Awaiting payment,2200,HK,Awaiting payment,2100,Awaiting payment,,1750,Awaiting payment,2400,Awaiting payment,,Awaiting payment,,Awaiting payment,2200,1600,,2300,2300,HK,Awaiting payment,,Awaiting payment,Awaiting payment,HK,Awaiting payment,,,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,Awaiting payment,HK,Awaiting payment,,Awaiting payment,1800,,,,,HK,Awaiting payment,,1900,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,2400,Tenant HK,HK,,,,Awaiting payment,Awaiting payment,Awaiting Payment,Awaiting Payment,,Awaiting Payment,,UnLeasable,,,Awaiting Payment,,Awaiting Payment,,Awaiting Payment,Awaiting Payment,2600,,HK,2300,,Awaiting Payment,Tenant HK,HK,,,,HK,Awaiting Payment,,HK,Awaiting Payment,Awaiting Payment,Awaiting Payment,UnLeasable,Awaiting Payment,READY,,Awaiting payment,2200,,2400,2400,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,Awaiting Payment,,2400,UnLeasable,UnLeasable,Awaiting Payment,Awaiting Payment,2400,"2,400","16,700","41,250"
Jan 27,2200,,READY,Awaiting payment,Awaiting payment,READY,Awaiting payment,Awaiting payment,,,READY,,,HK,,"2,500",,Awaiting payment,1900,Awaiting payment,2400,Awaiting payment,Awaiting payment,2200,,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,,,,2000,,,1700,HK,READY,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,,Awaiting payment,1700,,,2000,,Awaiting payment,Awaiting payment,2200,HK,Awaiting payment,2100,Awaiting payment,,1750,Awaiting payment,2400,Awaiting payment,,Awaiting payment,,Awaiting payment,2200,1600,,2300,2300,HK,Awaiting payment,,Awaiting payment,Awaiting payment,HK,Awaiting payment,,,Awaiting payment,Awaiting payment,,,,Awaiting payment,Awaiting payment,Awaiting payment,HK,Awaiting payment,,Awaiting payment,1800,,,,,HK,Awaiting payment,,1900,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,2400,,HK,,,,,,Awaiting Payment,Awaiting Payment,,Awaiting Payment,,UnLeasable,,,Awaiting Payment,,Awaiting Payment,,Awaiting Payment,Awaiting Payment,2600,,,2300,,Awaiting Payment,Tenant HK,HK,,,,,Awaiting Payment,,HK,Awaiting Payment,Awaiting Payment,Awaiting Payment,UnLeasable,Awaiting Payment,READY,,Awaiting payment,2200,,2400,2400,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,Awaiting Payment,,,2400,UnLeasable,UnLeasable,Awaiting Payment,Awaiting Payment,2400,"2,400","16,700","39,150"
Feb 27,2200,,,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,,,,,,HK,,,,Awaiting payment,1900,Awaiting payment,2400,Awaiting payment,Awaiting payment,2200,,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,,,,2000,,,1700,HK,,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,,Awaiting payment,1700,,,2000,,,Awaiting payment,2200,HK,Awaiting payment,,Awaiting payment,,1750,Awaiting payment,2400,Awaiting payment,,Awaiting payment,,Awaiting payment,2200,,,2300,Awaiting payment,HK,Awaiting payment,,Awaiting payment,Awaiting payment,HK,Awaiting payment,,,Awaiting payment,Awaiting payment,,,,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,,Awaiting payment,1800,,,,,HK,Awaiting payment,,1900,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,,,HK,,,,,,Awaiting Payment,Awaiting Payment,,Awaiting Payment,,UnLeasable,,,Awaiting Payment,,Awaiting Payment,,,Awaiting Payment,2600,,,2300,,Awaiting Payment,Tenant HK,HK,,,,,Awaiting Payment,,HK,Awaiting Payment,Awaiting Payment,Awaiting Payment,UnLeasable,Awaiting Payment,READY,,Awaiting payment,2200,,2400,2400,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,Awaiting Payment,,,2400,UnLeasable,UnLeasable,Awaiting Payment,Awaiting Payment,2400,0,"16,700","30,650"
Mar 27,2200,,,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,,,,,,HK,,,,Awaiting payment,1900,Awaiting payment,2400,Awaiting payment,Awaiting payment,2200,,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,,,,,,,1700,HK,,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,Awaiting payment,,,,,,2000,,,Awaiting payment,2200,,,,Awaiting payment,,1750,Awaiting payment,2400,Awaiting payment,,Awaiting payment,,Awaiting payment,2200,,,,,HK,Awaiting payment,,,Awaiting payment,HK,Awaiting payment,,,Awaiting payment,Awaiting payment,,,,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,,Awaiting payment,1800,,,,,HK,Awaiting payment,,1900,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,,,HK,,,,,,Awaiting Payment,Awaiting Payment,,Awaiting Payment,,UnLeasable,,,Awaiting Payment,,Awaiting Payment,,,Awaiting Payment,2600,,,,,Awaiting Payment,Tenant HK,HK,,,,,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,Awaiting Payment,UnLeasable,Awaiting Payment,READY,,Awaiting payment,,,2400,,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,Awaiting Payment,,,2400,UnLeasable,UnLeasable,Awaiting Payment,Awaiting Payment,2400,0,"9,800","24,650"
Apr 27,2200,,,Awaiting payment,Awaiting payment,,,Awaiting payment,,,,,,HK,,,,Awaiting payment,1900,Awaiting payment,,Awaiting payment,Awaiting payment,,,Awaiting payment,,Awaiting payment,Awaiting payment,Awaiting payment,,,,,,,1700,HK,,Awaiting payment,,Awaiting payment,,Awaiting payment,,Awaiting payment,Awaiting payment,,,,,,,,,Awaiting payment,,,,,Awaiting payment,,,Awaiting payment,2400,Awaiting payment,,Awaiting payment,,Awaiting payment,,,,,,HK,Awaiting payment,,,Awaiting payment,HK,Awaiting payment,,,,Awaiting payment,,,,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,,Awaiting payment,1800,,,,,HK,Awaiting payment,,1900,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,,,HK,,,,,,Awaiting Payment,Awaiting Payment,,,,UnLeasable,,,Awaiting Payment,,Awaiting Payment,,,Awaiting Payment,2600,,,,,,Tenant HK,HK,,,,,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,,UnLeasable,Awaiting Payment,READY,,,,,2400,,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,Awaiting Payment,,,2400,UnLeasable,UnLeasable,,Awaiting Payment,2400,0,"9,800","11,900"
May 27,,,,Awaiting payment,Awaiting payment,,,Awaiting payment,,,,,,HK,,,,Awaiting payment,1900,Awaiting payment,,Awaiting payment,Awaiting payment,,,Awaiting payment,,Awaiting payment,,Awaiting payment,,,,,,,1700,HK,,Awaiting payment,,Awaiting payment,,Awaiting payment,,Awaiting payment,Awaiting payment,,,,,,,,,Awaiting payment,,,,,Awaiting payment,,,Awaiting payment,,Awaiting payment,,Awaiting payment,,,,,,,,HK,Awaiting payment,,,Awaiting payment,HK,Awaiting payment,,,,Awaiting payment,,,,Awaiting payment,Awaiting payment,Awaiting payment,,Awaiting payment,,Awaiting payment,,,,,,HK,Awaiting payment,,,Awaiting payment,Tenant HK,READY,,,,Awaiting payment,Awaiting payment,,,HK,,,,,,Awaiting Payment,Awaiting Payment,,,,UnLeasable,,,,,,,,,,,,,,,Tenant HK,HK,,,,,,,,Awaiting Payment,Awaiting Payment,,,Awaiting Payment,,,,,,2400,,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,Awaiting Payment,,,2400,,,,Awaiting Payment,2400,,,
Jun 27,,,,Awaiting payment,Awaiting payment,,,Awaiting payment,,,,,,HK,,,,Awaiting payment,1900,,,Awaiting payment,Awaiting payment,,,,,Awaiting payment,,Awaiting payment,,,,,,,1700,HK,,Awaiting payment,,Awaiting payment,,Awaiting payment,,Awaiting payment,Awaiting payment,,,,,,,,,Awaiting payment,,,,,Awaiting payment,,,Awaiting payment,,Awaiting payment,,,,,,,,,,HK,Awaiting payment,,,Awaiting payment,HK,Awaiting payment,,,,Awaiting payment,,,,Awaiting payment,Awaiting payment,,,Awaiting payment,,Awaiting payment,,,,,,HK,Awaiting payment,,,,Tenant HK,READY,,,,,,,,HK,,,,,,Awaiting Payment,Awaiting Payment,,,,UnLeasable,,,,,,,,,,,,,,,Tenant HK,HK,,,,,,,,Awaiting Payment,Awaiting Payment,,,,,,,,,2400,,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,,,,2400,,,,Awaiting Payment,,,,
Jul 27,,,,Awaiting payment,Awaiting payment,,,Awaiting payment,,,,,,,,,,Awaiting payment,,,,Awaiting payment,Awaiting payment,,,,,Awaiting payment,,,,,,,,,1700,HK,,Awaiting payment,,Awaiting payment,,,,,Awaiting payment,,,,,,,,,Awaiting payment,,,,,Awaiting payment,,,Awaiting payment,,,,,,,,,,,,HK,,,,Awaiting payment,HK,Awaiting payment,,,,Awaiting payment,,,,Awaiting payment,Awaiting payment,,,Awaiting payment,,Awaiting payment,,,,,,HK,,,,,Tenant HK,,,,,,,,,HK,,,,,,Awaiting Payment,Awaiting Payment,,,,UnLeasable,,,,,,,,,,,,,,,Tenant HK,HK,,,,,,,,Awaiting Payment,Awaiting Payment,,,,,,,,,,,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,,,,,,,,Awaiting Payment,,,,
Aug 27,,,,,Awaiting payment,,,,,,,,,,,,,Awaiting payment,,,,Awaiting payment,Awaiting payment,,,,,,,,,,,,,,,HK,,,,,,,,,,,,,,,,,,Awaiting payment,,,,,,,,Awaiting payment,,,,,,,,,,,,HK,,,,,HK,Awaiting payment,,,,Awaiting payment,,,,,,,,Awaiting payment,,Awaiting payment,,,,,,HK,,,,,Tenant HK,,,,,,,,,HK,,,,,,Awaiting Payment,Awaiting Payment,,,,,,,,,,,,,,,,,,,,HK,,,,,,,,Awaiting Payment,Awaiting Payment,,,,,,,,,,,Awaiting Payment,,,Awaiting Payment,Awaiting Payment,,,,,,,,Awaiting Payment,,,,
Sep 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awaiting payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awaiting Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tenant deposits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leased,1.00,1.00,,1.00,1.00,,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,0.50,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,2.00,0.00,1.00,1.00,0.33,0.33,0.33,,1.00,,1.00,0.50,0.50,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,,,1.00,1.00,1.00,,,
Ready,,,1.00,,,1.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,1.00,,,,,,,,,,1.00,,,,1.00,,,,,,,,,,,,0.50,,,,,,,,,,,1.00,,,,,,,,,,,,,,1.00,,,,,,,,,
N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unpaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
